Time,P_real,P_uoc
2/26/2025 4:50,0,0
2/26/2025 5:00,0,0
2/26/2025 5:10,0,0
2/26/2025 5:20,0,0
2/26/2025 5:30,0,0
2/26/2025 5:40,0,0
2/26/2025 5:50,0,0
2/26/2025 6:00,0,0
2/26/2025 6:10,0.0485386,0.0485386
2/26/2025 6:20,0.6731594,0.6731594
2/26/2025 6:30,1.36488,1.36488
2/26/2025 6:40,2.014086,2.014086
2/26/2025 6:50,3.3982786000000003,3.3982786000000003
2/26/2025 7:00,5.339361800000001,5.339361800000001
2/26/2025 7:10,5.9020638,5.9020638
2/26/2025 7:20,4.8538706000000005,4.8538706000000005
2/26/2025 7:30,7.8824134,7.8824134
2/26/2025 7:40,9.836195,9.836195
2/26/2025 7:50,14.5959106,14.5959106
2/26/2025 8:00,17.777309,17.777309
2/26/2025 8:10,19.7985816,19.7985816
2/26/2025 8:20,22.5504186,22.5504186
2/26/2025 8:30,24.7621882,24.7621882
2/26/2025 8:40,26.4683494,26.4683494
2/26/2025 8:50,26.8448334,26.8448334
2/26/2025 9:00,27.3465688,27.3465688
2/26/2025 9:10,25.0348616,25.0348616
2/26/2025 9:20,24.1960182,24.1960182
2/26/2025 9:30,20.6760528,20.6760528
2/26/2025 9:40,20.8425614,20.8425614
2/26/2025 9:50,23.882562999999998,23.882562999999998
2/26/2025 10:00,23.5964518,23.5964518
2/26/2025 10:10,24.947999799999998,24.947999799999998
2/26/2025 10:20,28.0972358,28.0972358
2/26/2025 10:30,28.374598199999998,28.374598199999998
2/26/2025 10:40,29.0223942,29.0223942
2/26/2025 10:50,28.642702800000002,28.642702800000002
2/26/2025 11:00,29.9669372,29.9669372
2/26/2025 11:10,27.291897,27.291897
2/26/2025 11:20,28.7519226,28.7519226
2/26/2025 11:30,36.5273018,36.71959200555763
2/26/2025 11:40,34.0148896,34.0148896
2/26/2025 11:50,32.837778400000005,32.837778400000005
2/26/2025 12:00,23.8111022,24.338090399865113
2/26/2025 12:10,19.6052064,19.6052064
2/26/2025 12:20,19.7728316,19.7728316
2/26/2025 12:30,20.1732034,20.1732034
2/26/2025 12:40,17.8202528,17.8202528
2/26/2025 12:50,17.060833,17.060833
2/26/2025 13:00,16.9476482,16.9476482
2/26/2025 13:10,14.9405482,14.9405482
2/26/2025 13:20,16.1772864,16.1772864
2/26/2025 13:30,16.469574,16.469574
2/26/2025 13:40,13.5757756,13.5757756
2/26/2025 13:50,13.980207799999999,13.980207799999999
2/26/2025 14:00,16.5901754,16.5901754
2/26/2025 14:10,22.968557,22.968557
2/26/2025 14:20,22.5059014,22.5059014
2/26/2025 14:30,18.510978799999997,18.510978799999997
2/26/2025 14:40,14.7881462,14.7881462
2/26/2025 14:50,12.7979892,12.7979892
2/26/2025 15:00,16.5936196,16.5936196
2/26/2025 15:10,16.1538176,16.1538176
2/26/2025 15:20,15.521334200000002,15.521334200000002
2/26/2025 15:30,11.813628,11.813628
2/26/2025 15:40,9.8446222,9.8446222
2/26/2025 15:50,8.292804,8.292804
2/26/2025 16:00,7.463483600000001,7.463483600000001
2/26/2025 16:10,6.6559628,6.6559628
2/26/2025 16:20,4.5471642,4.5471642
2/26/2025 16:30,3.3843512,3.3843512
2/26/2025 16:40,2.2352518,2.2352518
2/26/2025 16:50,1.6781902,1.6781902
2/26/2025 17:00,1.601473,1.601473
2/26/2025 17:10,2.4668396,2.4668396
2/26/2025 17:20,2.3628442,2.3628442
2/26/2025 17:30,1.2499204,1.2499204
2/26/2025 17:40,1.0429576,1.0429576
2/26/2025 17:50,0.5278436,0.5278436
2/26/2025 18:00,0.040100000000000004,0.040100000000000004
2/26/2025 18:10,0.0377864,0.0377864
2/26/2025 18:20,0,0.579665733
2/26/2025 18:30,0,0.1159331466783488
2/26/2025 18:40,0,0
2/26/2025 18:50,0,0
2/26/2025 19:00,0,0
2/26/2025 19:10,0,0
2/26/2025 19:20,0,0
2/26/2025 19:30,0,0
2/26/2025 19:40,0,0
2/26/2025 19:50,0,0
2/26/2025 20:00,0,0
2/26/2025 20:10,0,0
2/26/2025 20:20,0,0
2/26/2025 20:30,0,0
2/26/2025 20:40,0,0
2/26/2025 20:50,0,0
2/26/2025 21:00,0,0
2/26/2025 21:10,0,0
2/26/2025 21:20,0,0
2/26/2025 21:30,0,0
2/26/2025 21:40,0,0
2/26/2025 21:50,0,0
2/26/2025 22:00,0,0
2/26/2025 22:10,0,0
2/26/2025 22:20,0,0
2/26/2025 22:30,0,0
2/26/2025 22:40,0,0
2/26/2025 22:50,0,0
2/26/2025 23:00,0,0
2/26/2025 23:10,0,0
2/26/2025 23:20,0,0
2/26/2025 23:30,0,0
2/26/2025 23:40,0,0
2/26/2025 23:50,0,0
2/27/2025 0:00,0,0
2/27/2025 0:10,0,0
2/27/2025 0:20,0,0
2/27/2025 0:30,0,0
2/27/2025 0:40,0,0
2/27/2025 0:50,0,0
2/27/2025 1:00,0,0
2/27/2025 1:10,0,0
2/27/2025 1:20,0,0
2/27/2025 1:30,0,0
2/27/2025 1:40,0,0
2/27/2025 1:50,0,0
2/27/2025 2:00,0,0
2/27/2025 2:10,0,0
2/27/2025 2:20,0,0
2/27/2025 2:30,0,0
2/27/2025 2:40,0,0
2/27/2025 2:50,0,0
2/27/2025 3:00,0,0
2/27/2025 3:10,0,0
2/27/2025 3:20,0,0
2/27/2025 3:30,0,0
2/27/2025 3:40,0,0
2/27/2025 3:50,0,0
2/27/2025 4:00,0,0
2/27/2025 4:10,0,0
2/27/2025 4:20,0,0
2/27/2025 4:30,0,0
2/27/2025 4:40,0,0
2/27/2025 4:50,0,0
2/27/2025 5:00,0,0
2/27/2025 5:10,0,0
2/27/2025 5:20,0,0
2/27/2025 5:30,0,0
2/27/2025 5:40,0,0
2/27/2025 5:50,0,0
2/27/2025 6:00,0,0
2/27/2025 6:10,0.025143199999999997,0.025143199999999997
2/27/2025 6:20,0.40942,0.40942
2/27/2025 6:30,0.920993,0.920993
2/27/2025 6:40,1.9061196000000002,1.9061196000000002
2/27/2025 6:50,1.5602142,1.5602142
2/27/2025 7:00,2.2345882,2.2345882
2/27/2025 7:10,4.1439272,4.1439272
2/27/2025 7:20,5.5635778,5.5635778
2/27/2025 7:30,6.4750384,6.4750384
2/27/2025 7:40,7.4967406,7.4967406
2/27/2025 7:50,8.711842,8.711842
2/27/2025 8:00,9.3058056,9.3058056
2/27/2025 8:10,11.4970672,11.4970672
2/27/2025 8:20,11.2755118,11.2755118
2/27/2025 8:30,16.925954400000002,16.925954400000002
2/27/2025 8:40,22.073577399999998,22.073577399999998
2/27/2025 8:50,22.9438488,22.9438488
2/27/2025 9:00,20.284685,20.284685
2/27/2025 9:20,25.3733676,25.3733676
2/27/2025 9:30,22.1081006,22.1081006
2/27/2025 9:40,29.684232199999997,29.684232199999997
2/27/2025 9:50,28.708247399999998,28.708247399999998
2/27/2025 10:00,21.602201400000002,21.602201400000002
2/27/2025 10:10,34.1053826,34.1053826
2/27/2025 10:20,36.1139886,36.1139886
2/27/2025 10:30,36.6797592,36.6797592
2/27/2025 10:40,30.349894,30.349894
2/27/2025 10:50,25.147089799999996,25.147089799999996
2/27/2025 11:00,27.5171442,27.5171442
2/27/2025 11:10,28.555282,28.555282
2/27/2025 11:20,18.7543818,18.7543818
2/27/2025 11:30,27.717961600000002,27.717961600000002
2/27/2025 11:40,22.5678242,22.5678242
2/27/2025 11:50,30.576439800000003,30.576439800000003
2/27/2025 12:00,23.8953486,33.6634696
2/27/2025 12:10,21.7887448,36.3100814
2/27/2025 12:20,21.118288,24.679172452159783
2/27/2025 12:30,32.4670724,33.1900048
2/27/2025 12:40,37.388023,38.227432252701526
2/27/2025 12:50,37.6144432,38.342894062996514
2/27/2025 13:00,38.072934599999996,38.072934599999996
2/27/2025 13:10,37.8935004,37.8935004
2/27/2025 13:20,36.684555599999996,36.684555599999996
2/27/2025 13:30,33.2466984,33.2466984
2/27/2025 13:40,26.9407062,26.9407062
2/27/2025 13:50,33.691923200000005,33.691923200000005
2/27/2025 14:00,33.4158234,33.4158234
2/27/2025 14:10,26.029682400000002,26.029682400000002
2/27/2025 14:20,14.8137922,14.8137922
2/27/2025 14:30,31.467845,31.467845
2/27/2025 14:40,30.411694999999998,30.411694999999998
2/27/2025 14:50,28.211504,28.211504
2/27/2025 15:00,26.248995200000003,26.248995200000003
2/27/2025 15:10,29.063741,29.063741
2/27/2025 15:20,26.2758928,26.2758928
2/27/2025 15:30,22.740972399999997,22.740972399999997
2/27/2025 15:40,14.3491544,14.3491544
2/27/2025 15:50,14.331028799999999,14.331028799999999
2/27/2025 16:00,13.994122200000001,13.994122200000001
2/27/2025 16:10,13.4433604,13.4433604
2/27/2025 16:20,11.213536000000001,11.213536000000001
2/27/2025 16:30,12.5356526,12.5356526
2/27/2025 16:40,9.1719574,9.1719574
2/27/2025 16:50,9.8948976,9.8948976
2/27/2025 17:00,6.783804399999999,6.783804399999999
2/27/2025 17:10,4.4043066,4.4043066
2/27/2025 17:20,3.5973390000000003,3.5973390000000003
2/27/2025 17:30,1.9463832,1.9463832
2/27/2025 17:40,1.1406206,1.1406206
2/27/2025 17:50,0.6413172,0.6413172
2/27/2025 18:00,0.1793506,0.1793506
2/27/2025 18:10,0.1739706,0.1739706
2/27/2025 18:20,0,0
2/27/2025 18:30,0,0
2/27/2025 18:40,0,0
2/27/2025 18:50,0,0
2/27/2025 19:00,0,0
2/27/2025 19:10,0,0
2/27/2025 19:20,0,0
2/27/2025 19:30,0,0
2/27/2025 19:40,0,0
2/27/2025 19:50,0,0
2/27/2025 20:00,0,0
2/27/2025 20:10,0,0
2/27/2025 20:20,0,0
2/27/2025 20:30,0,0
2/27/2025 20:40,0,0
2/27/2025 20:50,0,0
2/27/2025 21:00,0,0
2/27/2025 21:10,0,0
2/27/2025 21:20,0,0
2/27/2025 21:30,0,0
2/27/2025 21:40,0,0
2/27/2025 21:50,0,0
2/27/2025 22:00,0,0
2/27/2025 22:10,0,0
2/27/2025 22:20,0,0
2/27/2025 22:30,0,0
2/27/2025 22:40,0,0
2/27/2025 22:50,0,0
2/27/2025 23:00,0,0
2/27/2025 23:10,0,0
2/27/2025 23:20,0,0
2/27/2025 23:30,0,0
2/27/2025 23:40,0,0
2/27/2025 23:50,0,0
2/28/2025 0:00,0,0
2/28/2025 0:10,0,0
2/28/2025 0:20,0,0
2/28/2025 0:30,0,0
2/28/2025 0:40,0,0
2/28/2025 0:50,0,0
2/28/2025 1:00,0,0
2/28/2025 1:10,0,0
2/28/2025 1:20,0,0
2/28/2025 1:30,0,0
2/28/2025 1:40,0,0
2/28/2025 1:50,0,0
2/28/2025 2:00,0,0
2/28/2025 2:10,0,0
2/28/2025 2:20,0,0
2/28/2025 2:30,0,0
2/28/2025 2:40,0,0
2/28/2025 2:50,0,0
2/28/2025 3:00,0,0
2/28/2025 3:10,0,0
2/28/2025 3:20,0,0
2/28/2025 3:30,0,0
2/28/2025 3:40,0,0
2/28/2025 3:50,0,0
2/28/2025 4:00,0,0
2/28/2025 4:10,0,0
2/28/2025 4:20,0,0
2/28/2025 4:30,0,0
2/28/2025 4:40,0,0
2/28/2025 4:50,0,0
2/28/2025 5:00,0,0
2/28/2025 5:10,0,0
2/28/2025 5:20,0,0
2/28/2025 5:30,0,0
2/28/2025 5:40,0,0
2/28/2025 5:50,0,0
2/28/2025 6:00,0,0
2/28/2025 6:10,0,0.6013148228220544
2/28/2025 6:20,0.3538168,0.3538168
2/28/2025 6:30,0.8498742,0.8498742
2/28/2025 6:40,1.4599818,1.4599818
2/28/2025 6:50,2.0980768000000003,2.0980768000000003
2/28/2025 7:00,3.2713516,3.2713516
2/28/2025 7:10,7.7298292,7.7298292
2/28/2025 7:20,9.4189322,9.4189322
2/28/2025 7:30,9.786355,9.786355
2/28/2025 7:40,6.6986576,6.6986576
2/28/2025 7:50,7.575525600000001,7.575525600000001
2/28/2025 8:00,13.7416238,13.7416238
2/28/2025 8:10,16.5160416,16.5160416
2/28/2025 8:20,17.784866,17.784866
2/28/2025 8:30,19.1130566,19.1130566
2/28/2025 8:40,20.512143000000002,20.512143000000002
2/28/2025 8:50,18.6616962,19.420526696707967
2/28/2025 9:00,20.8172752,22.04907569334849
2/28/2025 9:10,22.2223504,22.451922416473842
2/28/2025 9:20,20.012708,20.212123489637566
2/28/2025 9:30,22.1313102,22.1313102
2/28/2025 9:40,25.554724999999998,26.690902466372954
2/28/2025 9:50,28.743766,28.743766
2/28/2025 10:00,28.9262698,28.9262698
2/28/2025 10:10,29.9505266,29.9505266
2/28/2025 10:20,30.2164498,30.2164498
2/28/2025 10:30,31.1302688,31.1302688
2/28/2025 10:40,31.6228178,31.6228178
2/28/2025 10:50,31.780177000000002,31.780177000000002
2/28/2025 11:00,31.2614276,33.47329468626988
2/28/2025 11:10,33.9796944,33.9796944
2/28/2025 11:20,33.659285999999994,33.659285999999994
2/28/2025 11:30,32.960525000000004,32.960525000000004
2/28/2025 11:40,36.578998,37.602241652980055
2/28/2025 11:50,35.319368,35.828102610979826
2/28/2025 12:00,30.301085999999998,30.301085999999998
2/28/2025 12:10,34.1331866,34.1331866
2/28/2025 12:20,25.2835154,25.2835154
2/28/2025 12:30,23.8223454,23.8223454
2/28/2025 12:40,27.3776728,27.3776728
2/28/2025 12:50,33.120796,33.120796
2/28/2025 13:00,14.393857400000002,14.393857400000002
2/28/2025 13:10,20.6824954,20.6824954
2/28/2025 13:20,30.047392199999997,30.047392199999997
2/28/2025 13:30,28.1900598,28.1900598
2/28/2025 13:40,18.9353538,18.9353538
2/28/2025 13:50,19.8769768,19.8769768
2/28/2025 14:00,18.8186994,18.8186994
2/28/2025 14:10,12.930291800000001,12.930291800000001
2/28/2025 14:20,13.6931162,13.6931162
2/28/2025 14:30,13.637178599999999,13.637178599999999
2/28/2025 14:40,16.8149242,16.8149242
2/28/2025 14:50,25.2056604,25.2056604
2/28/2025 15:00,22.3278456,22.3278456
2/28/2025 15:10,20.597493399999998,20.597493399999998
2/28/2025 15:20,21.701106799999998,21.701106799999998
2/28/2025 15:30,13.4981124,13.4981124
2/28/2025 15:40,14.834431,14.834431
2/28/2025 15:50,9.262825000000001,9.262825000000001
2/28/2025 16:00,10.6598458,10.6598458
2/28/2025 16:10,12.235491999999999,12.235491999999999
2/28/2025 16:20,12.5199546,12.5199546
2/28/2025 16:30,11.547877199999999,11.547877199999999
2/28/2025 16:40,10.179376399999999,10.179376399999999
2/28/2025 16:50,8.021295599999998,8.021295599999998
2/28/2025 17:00,5.3025915999999995,5.3025915999999995
2/28/2025 17:10,3.7189758,3.7189758
2/28/2025 17:20,2.7302451999999997,2.7302451999999997
2/28/2025 17:30,2.0529058,2.0529058
2/28/2025 17:40,1.2732434,1.2732434
2/28/2025 17:50,0.5880076,0.5880076
2/28/2025 18:00,0.1641218,0.1641218
2/28/2025 18:10,0.029162399999999998,0.029162399999999998
2/28/2025 18:20,0,0
2/28/2025 18:30,0,0
2/28/2025 18:40,0,0
2/28/2025 18:50,0,0
2/28/2025 19:00,0,0
2/28/2025 19:10,0,0
2/28/2025 19:20,0,0
2/28/2025 19:30,0,0
2/28/2025 19:40,0,0
2/28/2025 19:50,0,0
2/28/2025 20:00,0,0
2/28/2025 20:10,0,0
2/28/2025 20:20,0,0
2/28/2025 20:30,0,0
2/28/2025 20:40,0,0
2/28/2025 20:50,0,0
2/28/2025 21:00,0,0
2/28/2025 21:10,0,0
2/28/2025 21:20,0,0
2/28/2025 21:30,0,0
2/28/2025 21:40,0,0
2/28/2025 21:50,0,0
2/28/2025 22:00,0,0
2/28/2025 22:10,0,0
2/28/2025 22:20,0,0
2/28/2025 22:30,0,0
2/28/2025 22:40,0,0
2/28/2025 22:50,0,0
2/28/2025 23:00,0,0
2/28/2025 23:10,0,0
2/28/2025 23:20,0,0
2/28/2025 23:30,0,0
2/28/2025 23:40,0,0
2/28/2025 23:50,0,0
3/1/2025 0:00,0,0
3/1/2025 0:10,0,0
3/1/2025 0:20,0,0
3/1/2025 0:30,0,0
3/1/2025 0:40,0,0
3/1/2025 0:50,0,0
3/1/2025 1:00,0,0
3/1/2025 1:10,0,0
3/1/2025 1:20,0,0
3/1/2025 1:30,0,0
3/1/2025 1:40,0,0
3/1/2025 1:50,0,0
3/1/2025 2:00,0,0
3/1/2025 2:10,0,0
3/1/2025 2:20,0,0
3/1/2025 2:30,0,0
3/1/2025 2:40,0,0
3/1/2025 2:50,0,0
3/1/2025 3:00,0,0
3/1/2025 3:10,0,0
3/1/2025 3:20,0,0
3/1/2025 3:30,0,0
3/1/2025 3:40,0,0
3/1/2025 3:50,0,0
3/1/2025 4:00,0,0
3/1/2025 4:10,0,0
3/1/2025 4:20,0,0
3/1/2025 4:30,0,0
3/1/2025 4:40,0,0
3/1/2025 4:50,0,0
3/1/2025 5:00,0,0
3/1/2025 5:10,0,0
3/1/2025 5:20,0,0
3/1/2025 5:30,0,0
3/1/2025 5:40,0,0
3/1/2025 5:50,0,0.579665733
3/1/2025 6:00,0,0
3/1/2025 6:10,0,0.6085311859654912
3/1/2025 6:20,0.1322948,0.1322948
3/1/2025 6:30,1.370132,1.370132
3/1/2025 6:40,2.4342886,2.4342886
3/1/2025 6:50,3.4371528,3.4371528
3/1/2025 7:00,4.9706876,4.9706876
3/1/2025 7:10,6.2437514,6.2437514
3/1/2025 7:20,7.9695084000000005,7.9695084000000005
3/1/2025 7:30,9.656752000000001,9.656752000000001
3/1/2025 7:40,11.5414788,11.5414788
3/1/2025 7:50,13.088995,13.088995
3/1/2025 8:00,15.095542599999998,15.095542599999998
3/1/2025 8:10,17.8054074,17.8054074
3/1/2025 8:20,19.2815658,19.2815658
3/1/2025 8:30,20.705080799999998,20.705080799999998
3/1/2025 8:40,22.7891082,22.7891082
3/1/2025 8:50,24.1463322,24.1463322
3/1/2025 9:00,25.5376564,25.5376564
3/1/2025 9:10,26.813579800000003,26.813579800000003
3/1/2025 9:20,28.4133754,28.4133754
3/1/2025 9:30,29.327120200000003,29.327120200000003
3/1/2025 9:40,30.216146200000004,30.216146200000004
3/1/2025 9:50,29.556953800000002,29.556953800000002
3/1/2025 10:00,32.1924392,32.1924392
3/1/2025 10:10,33.768994199999995,33.768994199999995
3/1/2025 10:20,32.5891934,32.5891934
3/1/2025 10:30,34.5319422,34.5319422
3/1/2025 10:40,31.4593958,31.4593958
3/1/2025 10:50,36.2718254,36.2718254
3/1/2025 11:00,35.8215318,36.00313524364843
3/1/2025 11:10,34.9808602,35.31496189134939
3/1/2025 11:20,34.0397658,34.85393268
3/1/2025 11:30,33.522795200000004,36.53062030987719
3/1/2025 11:40,33.360765400000005,39.00679947
3/1/2025 11:50,25.194120599999998,25.194120599999998
3/1/2025 12:00,30.6901844,33.55940424186479
3/1/2025 12:10,36.8393028,39.23848356925047
3/1/2025 12:20,24.3495162,24.3495162
3/1/2025 12:30,15.7560824,15.7560824
3/1/2025 12:40,19.761421000000002,19.761421000000002
3/1/2025 12:50,27.047716,27.047716
3/1/2025 13:00,17.617527000000003,17.617527000000003
3/1/2025 13:10,36.706381799999996,36.706381799999996
3/1/2025 13:20,37.5395088,37.5395088
3/1/2025 13:30,28.679831,28.679831
3/1/2025 13:40,36.5279472,36.5279472
3/1/2025 13:50,16.9691708,16.9691708
3/1/2025 14:00,21.5468602,21.5468602
3/1/2025 14:10,27.8581426,27.8581426
3/1/2025 14:20,26.478940799999997,26.478940799999997
3/1/2025 14:30,24.736358799999998,24.736358799999998
3/1/2025 14:40,24.9188014,24.9188014
3/1/2025 14:50,26.0777268,26.0777268
3/1/2025 15:00,22.7846188,22.7846188
3/1/2025 15:10,25.6344362,25.6344362
3/1/2025 15:20,21.917453000000002,21.917453000000002
3/1/2025 15:30,21.7855908,21.7855908
3/1/2025 15:40,19.1638964,19.1638964
3/1/2025 15:50,18.2935478,18.2935478
3/1/2025 16:00,16.5693444,16.5693444
3/1/2025 16:10,13.804854,13.804854
3/1/2025 16:20,12.0987126,12.0987126
3/1/2025 16:30,10.956682,10.956682
3/1/2025 16:40,8.145639,8.145639
3/1/2025 16:50,6.3847562,6.3847562
3/1/2025 17:00,6.085678799999999,6.085678799999999
3/1/2025 17:10,4.4590674,4.4590674
3/1/2025 17:20,2.6595524,2.6595524
3/1/2025 17:30,1.3547128000000002,1.3547128000000002
3/1/2025 17:40,0.7075332000000001,0.7075332000000001
3/1/2025 17:50,0.0846798,0.0846798
3/1/2025 18:00,0.0754978,0.0754978
3/1/2025 18:10,0,0
3/1/2025 18:20,0,0
3/1/2025 18:30,0,0
3/1/2025 18:40,0,0
3/1/2025 18:50,0,0
3/1/2025 19:00,0,0
3/1/2025 19:10,0,0
3/1/2025 19:20,0,0
3/1/2025 19:30,0,0
3/1/2025 19:40,0,0
3/1/2025 19:50,0,0
3/1/2025 20:00,0,0
3/1/2025 20:10,0,0
3/1/2025 20:20,0,0
3/1/2025 20:30,0,0
3/1/2025 20:40,0,0
3/1/2025 20:50,0,0
3/1/2025 21:00,0,0
3/1/2025 21:10,0,0
3/1/2025 21:20,0,0
3/1/2025 21:30,0,0
3/1/2025 21:40,0,0
3/1/2025 21:50,0,0
3/1/2025 22:00,0,0
3/1/2025 22:10,0,0
3/1/2025 22:20,0,0
3/1/2025 22:30,0,0
3/1/2025 22:40,0,0
3/1/2025 22:50,0,0
3/1/2025 23:00,0,0
3/1/2025 23:10,0,0
3/1/2025 23:20,0,0
3/1/2025 23:30,0,0
3/1/2025 23:40,0,0
3/1/2025 23:50,0,0
3/2/2025 0:00,0,0
3/2/2025 0:10,0,0
3/2/2025 0:20,0,0
3/2/2025 0:30,0,0
3/2/2025 0:40,0,0
3/2/2025 0:50,0,0
3/2/2025 1:00,0,0
3/2/2025 1:10,0,0
3/2/2025 1:20,0,0
3/2/2025 1:30,0,0
3/2/2025 1:40,0,0
3/2/2025 1:50,0,0
3/2/2025 2:00,0,0
3/2/2025 2:10,0,0
3/2/2025 2:20,0,0
3/2/2025 2:30,0,0
3/2/2025 2:40,0,0
3/2/2025 2:50,0,0
3/2/2025 3:00,0,0
3/2/2025 3:10,0,0
3/2/2025 3:20,0,0
3/2/2025 3:30,0,0
3/2/2025 3:40,0,0
3/2/2025 3:50,0,0
3/2/2025 4:00,0,0
3/2/2025 4:10,0,0
3/2/2025 4:20,0,0
3/2/2025 4:30,0,0
3/2/2025 4:40,0,0
3/2/2025 4:50,0,0
3/2/2025 5:00,0,0
3/2/2025 5:10,0,0
3/2/2025 5:20,0,0
3/2/2025 5:30,0,0
3/2/2025 5:40,0,0
3/2/2025 5:50,0,0
3/2/2025 6:00,0,0
3/2/2025 6:10,0.0946206,0.0946206
3/2/2025 6:20,0.267832,0.267832
3/2/2025 6:30,1.0044472,1.0044472
3/2/2025 6:40,1.6910386,1.6910386
3/2/2025 6:50,2.96494,2.96494
3/2/2025 7:00,4.5272226,4.5272226
3/2/2025 7:10,5.9430058,5.9430058
3/2/2025 7:20,7.6338638,7.6338638
3/2/2025 7:30,9.4629722,9.4629722
3/2/2025 7:40,11.6829162,11.6829162
3/2/2025 7:50,13.803079199999999,13.803079199999999
3/2/2025 8:00,7.8372676,7.8372676
3/2/2025 8:10,8.0911554,8.0911554
3/2/2025 8:20,11.9713482,11.9713482
3/2/2025 8:30,14.9380108,14.9380108
3/2/2025 8:40,23.3177498,23.3177498
3/2/2025 8:50,21.4073202,21.4073202
3/2/2025 9:00,21.0054516,21.0054516
3/2/2025 9:10,20.298574,20.298574
3/2/2025 9:20,18.635892000000002,25.59158038854369
3/2/2025 9:30,21.066631,21.066631
3/2/2025 9:40,27.3408474,27.3408474
3/2/2025 9:50,31.2670702,31.2670702
3/2/2025 10:00,32.1489624,32.1489624
3/2/2025 10:10,31.3642216,32.89989666135652
3/2/2025 10:20,28.9458346,32.18011993850149
3/2/2025 10:30,30.1988612,33.320305315164504
3/2/2025 10:40,34.5948624,34.5948624
3/2/2025 10:50,29.375072,34.56873613897907
3/2/2025 11:00,33.711725200000004,35.60789243163397
3/2/2025 11:10,31.7714676,32.93055991
3/2/2025 11:20,31.9104696,36.97665306395989
3/2/2025 11:30,20.8820536,24.192520415510476
3/2/2025 11:40,32.5339738,35.97890815256992
3/2/2025 11:50,25.2007692,32.94695039285833
3/2/2025 12:00,27.580578600000003,27.580578600000003
3/2/2025 12:10,29.4153114,31.541494635137088
3/2/2025 12:20,22.3147376,22.3147376
3/2/2025 12:30,29.7550416,31.46527024907063
3/2/2025 12:40,26.1514496,29.167956771790774
3/2/2025 12:50,32.6710716,34.83929205030487
3/2/2025 13:00,30.146482400000004,33.74379022
3/2/2025 13:10,28.944223799999996,33.189750205900324
3/2/2025 13:20,16.0813878,16.0813878
3/2/2025 13:30,23.3325326,23.3325326
3/2/2025 13:40,21.643639999999998,30.083241530196847
3/2/2025 13:50,18.218857,18.218857
3/2/2025 14:00,13.907342,13.907342
3/2/2025 14:10,24.4271192,24.4271192
3/2/2025 14:20,21.8852066,21.8852066
3/2/2025 14:30,21.7595628,21.7595628
3/2/2025 14:40,22.3814842,22.3814842
3/2/2025 14:50,18.8629882,18.8629882
3/2/2025 15:00,17.365458999999998,17.365458999999998
3/2/2025 15:10,20.579111,20.579111
3/2/2025 15:20,20.263535400000002,20.263535400000002
3/2/2025 15:30,21.7088288,21.7088288
3/2/2025 15:40,19.8523842,19.8523842
3/2/2025 15:50,17.057892799999998,17.057892799999998
3/2/2025 16:00,15.464690999999998,15.464690999999998
3/2/2025 16:10,13.4435746,13.4435746
3/2/2025 16:20,13.524843999999998,13.524843999999998
3/2/2025 16:30,13.2059454,13.2059454
3/2/2025 16:40,10.310647,10.310647
3/2/2025 16:50,8.273596600000001,8.273596600000001
3/2/2025 17:00,5.9965262,5.9965262
3/2/2025 17:10,4.6796944,4.6796944
3/2/2025 17:20,3.5538773999999997,3.5538773999999997
3/2/2025 17:30,2.4272004,2.4272004
3/2/2025 17:40,1.6823754000000002,1.6823754000000002
3/2/2025 17:50,0.9665774,0.9665774
3/2/2025 18:00,0.22613219999999998,0.22613219999999998
3/2/2025 18:10,0,0
3/2/2025 18:20,0,0
3/2/2025 18:30,0,0
3/2/2025 18:40,0,0
3/2/2025 18:50,0,0
3/2/2025 19:00,0,0
3/2/2025 19:10,0,0
3/2/2025 19:20,0,0
3/2/2025 19:30,0,0
3/2/2025 19:40,0,0
3/2/2025 19:50,0,0
3/2/2025 20:00,0,0
3/2/2025 20:10,0,0
3/2/2025 20:20,0,0
3/2/2025 20:30,0,0
3/2/2025 20:40,0,0
3/2/2025 20:50,0,0
3/2/2025 21:00,0,0
3/2/2025 21:10,0,0
3/2/2025 21:20,0,0
3/2/2025 21:30,0,0
3/2/2025 21:40,0,0
3/2/2025 21:50,0,0
3/2/2025 22:00,0,0
3/2/2025 22:10,0,0
3/2/2025 22:20,0,0
3/2/2025 22:30,0,0
3/2/2025 22:40,0,0
3/2/2025 22:50,0,0
3/2/2025 23:00,0,0
3/2/2025 23:10,0,0
3/2/2025 23:20,0,0
3/2/2025 23:30,0,0
3/2/2025 23:40,0,0
3/2/2025 23:50,0,0
3/3/2025 0:00,0,0
3/3/2025 0:10,0,0
3/3/2025 0:20,0,0
3/3/2025 0:30,0,0
3/3/2025 0:40,0,0
3/3/2025 0:50,0,0
3/3/2025 1:00,0,0
3/3/2025 1:10,0,0
3/3/2025 1:20,0,0
3/3/2025 1:30,0,0
3/3/2025 1:40,0,0
3/3/2025 1:50,0,0
3/3/2025 2:00,0,0
3/3/2025 2:10,0,0
3/3/2025 2:20,0,0
3/3/2025 2:30,0,0
3/3/2025 2:40,0,0
3/3/2025 2:50,0,0
3/3/2025 3:00,0,0
3/3/2025 3:10,0,0
3/3/2025 3:20,0,0
3/3/2025 3:30,0,0
3/3/2025 3:40,0,0
